userId,movieId,tag,timestamp_x,rating,timestamp_y,title,genres
424,2700,crude humor,1457844397,5.0,1457844382.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
424,2700,free speech,1457844402,5.0,1457844382.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
424,2700,parody,1457844393,5.0,1457844382.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
424,2700,satire,1457844392,5.0,1457844382.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
424,2700,south park,1457844407,5.0,1457844382.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
424,2700,Trey Parker,1457844412,5.0,1457844382.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical
424,2959,dark comedy,1457842797,4.5,1457843533.0,Fight Club (1999),Action|Crime|Drama|Thriller
424,2959,psychology,1457842802,4.5,1457843533.0,Fight Club (1999),Action|Crime|Drama|Thriller
424,2959,thought-provoking,1457842786,4.5,1457843533.0,Fight Club (1999),Action|Crime|Drama|Thriller
424,2959,twist ending,1457842777,4.5,1457843533.0,Fight Club (1999),Action|Crime|Drama|Thriller
424,3176,based on a book,1457845042,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,creepy,1457845033,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,disturbing,1457845029,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,Jude Law,1457845026,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,murder,1457845038,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,obsession,1457845036,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,psychology,1457845023,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,secrets,1457845045,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,serial killer,1457845031,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3176,suspense,1457845041,5.0,1457845011.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
424,3186,asylum,1457846005,3.5,1457845982.0,"Girl, Interrupted (1999)",Drama
424,3186,based on a true story,1457846002,3.5,1457845982.0,"Girl, Interrupted (1999)",Drama
424,3186,Brittany Murphy,1457846009,3.5,1457845982.0,"Girl, Interrupted (1999)",Drama
424,3186,Mental Hospital,1457846012,3.5,1457845982.0,"Girl, Interrupted (1999)",Drama
424,3186,psychology,1457845994,3.5,1457845982.0,"Girl, Interrupted (1999)",Drama
424,3186,winona ryder,1457845998,3.5,1457845982.0,"Girl, Interrupted (1999)",Drama
424,3499,claustrophobic,1457846281,3.5,1457846270.0,Misery (1990),Drama|Horror|Thriller
424,3499,horror,1457846287,3.5,1457846270.0,Misery (1990),Drama|Horror|Thriller
424,3499,scary,1457846295,3.5,1457846270.0,Misery (1990),Drama|Horror|Thriller
424,3499,stephen king,1457846291,3.5,1457846270.0,Misery (1990),Drama|Horror|Thriller
424,3499,suspenseful,1457846279,3.5,1457846270.0,Misery (1990),Drama|Horror|Thriller
424,3499,tense,1457846283,3.5,1457846270.0,Misery (1990),Drama|Horror|Thriller
424,3499,thriller,1457846285,3.5,1457846270.0,Misery (1990),Drama|Horror|Thriller
424,3527,aliens,1457901283,,,Predator (1987),Action|Sci-Fi|Thriller
424,3527,sci-fi,1457901285,,,Predator (1987),Action|Sci-Fi|Thriller
424,3527,scifi cult,1457901288,,,Predator (1987),Action|Sci-Fi|Thriller
424,3911,satire,1457844176,3.5,1457844164.0,Best in Show (2000),Comedy
424,3948,comedy,1457846488,4.5,1457846475.0,Meet the Parents (2000),Comedy
424,3948,Robert De Niro,1457846484,4.5,1457846475.0,Meet the Parents (2000),Comedy
424,4226,mystery,1457842983,4.5,1457843531.0,Memento (2000),Mystery|Thriller
424,4226,psychological,1457842979,4.5,1457843531.0,Memento (2000),Mystery|Thriller
424,4226,twist ending,1457842977,4.5,1457843531.0,Memento (2000),Mystery|Thriller
424,4262,Al Pacino,1457900965,3.5,1457900953.0,Scarface (1983),Action|Crime|Drama
424,4816,ben stiller,1457846960,3.0,1457846937.0,Zoolander (2001),Comedy
424,4816,comedy,1457846970,3.0,1457846937.0,Zoolander (2001),Comedy
424,4816,David Bowie,1457846952,3.0,1457846937.0,Zoolander (2001),Comedy
424,4816,goofy,1457846949,3.0,1457846937.0,Zoolander (2001),Comedy
424,4816,mindless one liners,1457846956,3.0,1457846937.0,Zoolander (2001),Comedy
424,4816,Will Ferrell,1457846959,3.0,1457846937.0,Zoolander (2001),Comedy
424,4878,jake gyllenhaal,1457901910,,,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
424,4993,fantasy,1457901156,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
424,4993,high fantasy,1457901162,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
424,4993,Magic,1457901158,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
424,4993,mythology,1457901174,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
424,4993,tolkien,1457901165,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
424,4993,wizards,1457901168,,,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
424,5291,black and white,1457845331,,,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
424,5291,samurai,1457845338,,,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
424,6016,multiple storylines,1457900999,,,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
424,6016,true story,1457901005,,,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
424,6188,comedy,1457846098,4.5,1457846063.0,Old School (2003),Comedy
424,6188,Will Ferrell,1457846100,4.5,1457846063.0,Old School (2003),Comedy
424,6290,Rob Zombie,1457902367,4.5,1457902361.0,House of 1000 Corpses (2003),Horror
424,7361,jim carrey,1457901740,,,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
424,8641,comedy,1457846537,4.5,1457846526.0,Anchorman: The Legend of Ron Burgundy (2004),Comedy
424,8641,Will Ferrell,1457846533,4.5,1457846526.0,Anchorman: The Legend of Ron Burgundy (2004),Comedy
424,8950,Christian Bale,1457842841,4.5,1457842871.0,The Machinist (2004),Drama|Mystery|Thriller
424,8950,creepy,1457842847,4.5,1457842871.0,The Machinist (2004),Drama|Mystery|Thriller
424,8950,powerful ending,1457842857,4.5,1457842871.0,The Machinist (2004),Drama|Mystery|Thriller
424,8950,psychology,1457842844,4.5,1457842871.0,The Machinist (2004),Drama|Mystery|Thriller
424,8950,schizophrenia,1457842854,4.5,1457842871.0,The Machinist (2004),Drama|Mystery|Thriller
424,8950,twist ending,1457842837,4.5,1457842871.0,The Machinist (2004),Drama|Mystery|Thriller
424,27020,drugs,1457901575,3.5,1457901562.0,Gia (1998),Drama|Romance
424,27020,lesbian,1457901570,3.5,1457901562.0,Gia (1998),Drama|Romance
424,30825,Ben Stiller,1457846573,3.5,1457846561.0,Meet the Fockers (2004),Comedy
424,30825,Robert De Niro,1457846569,3.5,1457846561.0,Meet the Fockers (2004),Comedy
424,34323,Rob Zombie,1457902355,4.5,1457902348.0,"Devil's Rejects, The (2005)",Action|Crime|Horror
424,40278,Jake Gyllenhaal,1457846443,4.0,1457846430.0,Jarhead (2005),Action|Drama|War
424,40278,Modern war,1457846449,4.0,1457846430.0,Jarhead (2005),Action|Drama|War
424,48516,atmospheric,1457843188,4.5,1457843150.0,"Departed, The (2006)",Crime|Drama|Thriller
424,48516,Jack Nicholson,1457843173,4.5,1457843150.0,"Departed, The (2006)",Crime|Drama|Thriller
424,48516,Leonardo DiCaprio,1457843178,4.5,1457843150.0,"Departed, The (2006)",Crime|Drama|Thriller
424,48516,Martin Scorsese,1457843176,4.5,1457843150.0,"Departed, The (2006)",Crime|Drama|Thriller
424,48516,suspense,1457843184,4.5,1457843150.0,"Departed, The (2006)",Crime|Drama|Thriller
424,53127,based on a play,1457923334,3.5,1457923219.0,Bug (2007),Drama|Horror|Thriller
424,53127,conspiracy theory,1457923313,3.5,1457923219.0,Bug (2007),Drama|Horror|Thriller
424,53127,creepy,1457923337,3.5,1457923219.0,Bug (2007),Drama|Horror|Thriller
424,53127,Insanity,1457923284,3.5,1457923219.0,Bug (2007),Drama|Horror|Thriller
424,53127,paranoia,1457923318,3.5,1457923219.0,Bug (2007),Drama|Horror|Thriller
424,53127,PTSD,1457923256,3.5,1457923219.0,Bug (2007),Drama|Horror|Thriller
424,60756,funny,1457846127,4.0,1457846119.0,Step Brothers (2008),Comedy
424,60756,will ferrell,1457846129,4.0,1457846119.0,Step Brothers (2008),Comedy
424,66097,claymation,1457844468,4.5,1457844454.0,Coraline (2009),Animation|Fantasy|Thriller
424,66097,creepy,1457844484,4.5,1457844454.0,Coraline (2009),Animation|Fantasy|Thriller
424,66097,dark,1457844475,4.5,1457844454.0,Coraline (2009),Animation|Fantasy|Thriller
424,66097,dark fairy tale,1457844498,4.5,1457844454.0,Coraline (2009),Animation|Fantasy|Thriller
424,66097,Surreal,1457844481,4.5,1457844454.0,Coraline (2009),Animation|Fantasy|Thriller
424,66097,Tim Burton,1457844494,4.5,1457844454.0,Coraline (2009),Animation|Fantasy|Thriller
424,68157,black comedy,1457844667,4.5,1457844571.0,Inglourious Basterds (2009),Action|Drama|War
424,68157,Brad Pitt,1457844663,4.5,1457844571.0,Inglourious Basterds (2009),Action|Drama|War
424,68157,Christoph Waltz,1457844660,4.5,1457844571.0,Inglourious Basterds (2009),Action|Drama|War
424,68157,Quentin Tarantino,1457844652,4.5,1457844571.0,Inglourious Basterds (2009),Action|Drama|War
424,68157,satire,1457844670,4.5,1457844571.0,Inglourious Basterds (2009),Action|Drama|War
424,74458,insanity,1457843102,5.0,1457843075.0,Shutter Island (2010),Drama|Mystery|Thriller
424,74458,Leonardo DiCaprio,1457843110,5.0,1457843075.0,Shutter Island (2010),Drama|Mystery|Thriller
424,74458,Martin Scorsese,1457843107,5.0,1457843075.0,Shutter Island (2010),Drama|Mystery|Thriller
424,74458,plot twist,1457843104,5.0,1457843075.0,Shutter Island (2010),Drama|Mystery|Thriller
424,74458,psychological,1457843098,5.0,1457843075.0,Shutter Island (2010),Drama|Mystery|Thriller
424,74458,Psychological Thriller,1457843113,5.0,1457843075.0,Shutter Island (2010),Drama|Mystery|Thriller
424,74458,thought-provoking,1457843122,5.0,1457843075.0,Shutter Island (2010),Drama|Mystery|Thriller
424,79132,action,1457844927,2.5,1457844887.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,alternate reality,1457844911,2.5,1457844887.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,Leonardo DiCaprio,1457844916,2.5,1457844887.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,sci-fi,1457844903,2.5,1457844887.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,thought-provoking,1457844920,2.5,1457844887.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,79132,visually appealing,1457844914,2.5,1457844887.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
424,81562,stranded,1457901404,,,127 Hours (2010),Adventure|Drama|Thriller
424,81591,alter ego,1457845684,3.5,1457845648.0,Black Swan (2010),Drama|Thriller
424,81591,atmospheric,1457845658,3.5,1457845648.0,Black Swan (2010),Drama|Thriller
424,81591,creepy,1457845668,3.5,1457845648.0,Black Swan (2010),Drama|Thriller
424,81591,horror,1457845670,3.5,1457845648.0,Black Swan (2010),Drama|Thriller
424,81591,obsession,1457845677,3.5,1457845648.0,Black Swan (2010),Drama|Thriller
424,81591,surreal,1457845661,3.5,1457845648.0,Black Swan (2010),Drama|Thriller
424,102903,illusions,1457845623,1.5,1457845605.0,Now You See Me (2013),Crime|Mystery|Thriller
424,102903,overcomplicated,1457845593,1.5,1457845605.0,Now You See Me (2013),Crime|Mystery|Thriller
424,102903,predictable,1457845596,1.5,1457845605.0,Now You See Me (2013),Crime|Mystery|Thriller
424,102903,stupid ending,1457845587,1.5,1457845605.0,Now You See Me (2013),Crime|Mystery|Thriller
424,104879,absorbing,1457846360,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,104879,acting,1457846358,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,104879,atmospheric,1457846366,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,104879,Hugh Jackman,1457846364,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,104879,Jake Gyllenhaal,1457846355,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,104879,morality,1457846368,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,104879,mystery,1457846378,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,104879,thriller,1457846362,5.0,1457846344.0,Prisoners (2013),Drama|Mystery|Thriller
424,106100,Jared Leto,1457845924,4.0,1457845909.0,Dallas Buyers Club (2013),Drama
424,106100,social commentary,1457845921,4.0,1457845909.0,Dallas Buyers Club (2013),Drama
424,106100,uplifting,1457845933,4.0,1457845909.0,Dallas Buyers Club (2013),Drama
424,106489,fantasy,1457901210,,,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
424,106489,Tolkien,1457901214,,,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
424,106489,too long,1457901201,,,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
424,109487,Christopher Nolan,1457901805,,,Interstellar (2014),Sci-Fi|IMAX
424,109487,sci-fi,1457901808,,,Interstellar (2014),Sci-Fi|IMAX
424,109487,time-travel,1457901811,,,Interstellar (2014),Sci-Fi|IMAX
424,112515,atmospheric,1457843258,4.5,1457843209.0,"Babadook, The (2014)",Drama|Horror|Thriller
424,112515,dark,1457843256,4.5,1457843209.0,"Babadook, The (2014)",Drama|Horror|Thriller
424,112515,Metaphorical,1457843228,4.5,1457843209.0,"Babadook, The (2014)",Drama|Horror|Thriller
424,112515,psychological,1457843261,4.5,1457843209.0,"Babadook, The (2014)",Drama|Horror|Thriller
424,112556,annoying,1457845088,1.0,1457845179.0,Gone Girl (2014),Drama|Thriller
424,112556,Stupid ending,1457845155,1.0,1457845179.0,Gone Girl (2014),Drama|Thriller
435,750,dark comedy,1366676044,,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
435,2959,dark comedy,1366676088,5.0,1366676084.0,Fight Club (1999),Action|Crime|Drama|Thriller
435,58559,psychology,1366676040,5.0,1366676030.0,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
435,58559,superhero,1366676054,5.0,1366676030.0,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
439,5952,Myth,1436944038,4.0,1436944011.0,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
439,98809,Action,1436944128,3.5,1436944067.0,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
439,98809,Myth,1436944141,3.5,1436944067.0,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
462,152711,Cambodia,1478489688,5.0,1455645862.0,Who Killed Chea Vichea? (2010),Documentary
462,152711,crime,1478489709,5.0,1455645862.0,Who Killed Chea Vichea? (2010),Documentary
462,152711,human rights,1478489696,5.0,1455645862.0,Who Killed Chea Vichea? (2010),Documentary
462,152711,murder,1478489701,5.0,1455645862.0,Who Killed Chea Vichea? (2010),Documentary
462,152711,procedural,1478489713,5.0,1455645862.0,Who Killed Chea Vichea? (2010),Documentary
474,1,pixar,1137206825,4.0,978575760.0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
474,2,game,1137375552,3.0,1046886814.0,Jumanji (1995),Adventure|Children|Fantasy
474,5,pregnancy,1137373903,1.5,1053021982.0,Father of the Bride Part II (1995),Comedy
474,5,remake,1137373903,1.5,1053021982.0,Father of the Bride Part II (1995),Comedy
474,7,remake,1137375642,3.0,978576381.0,Sabrina (1995),Comedy|Romance
474,11,politics,1137374904,2.5,1053021437.0,"American President, The (1995)",Comedy|Drama|Romance
474,11,president,1137374904,2.5,1053021437.0,"American President, The (1995)",Comedy|Drama|Romance
474,14,politics,1137375623,3.0,1120827247.0,Nixon (1995),Drama
474,14,president,1137375623,3.0,1120827247.0,Nixon (1995),Drama
474,16,Mafia,1137181640,4.0,1088426731.0,Casino (1995),Crime|Drama
474,17,Jane Austen,1137181153,5.0,974668666.0,Sense and Sensibility (1995),Drama|Romance
474,21,Hollywood,1137206178,4.0,1119232784.0,Get Shorty (1995),Comedy|Crime|Thriller
474,22,serial killer,1137375496,3.0,1046896006.0,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller
474,25,alcoholism,1138137555,3.5,1127143175.0,Leaving Las Vegas (1995),Drama|Romance
474,26,Shakespeare,1138137603,3.5,1136942664.0,Othello (1995),Drama
474,28,In Netflix queue,1137201942,4.5,1165540007.0,Persuasion (1995),Drama|Romance
474,28,Jane Austen,1137180037,4.5,1165540007.0,Persuasion (1995),Drama|Romance
474,29,kidnapping,1138137473,3.5,1053021379.0,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
474,31,high school,1137375502,3.0,1060105936.0,Dangerous Minds (1995),Drama
474,31,teacher,1137375502,3.0,1060105936.0,Dangerous Minds (1995),Drama
474,32,time travel,1137206826,4.0,1081177409.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
474,34,Animal movie,1137180956,4.5,1081177349.0,Babe (1995),Children|Drama
474,34,pigs,1137205237,4.5,1081177349.0,Babe (1995),Children|Drama
474,36,death penalty,1137202363,5.0,979180034.0,Dead Man Walking (1995),Crime|Drama
474,36,Nun,1137191227,5.0,979180034.0,Dead Man Walking (1995),Crime|Drama
474,38,twins,1137373760,1.0,1089387538.0,It Takes Two (1995),Children|Comedy
474,39,Emma,1138137492,3.5,1129579520.0,Clueless (1995),Comedy|Romance
474,39,Jane Austen,1138137492,3.5,1129579520.0,Clueless (1995),Comedy|Romance
474,40,In Netflix queue,1137202107,,,"Cry, the Beloved Country (1995)",Drama
474,40,South Africa,1137202107,,,"Cry, the Beloved Country (1995)",Drama
474,41,Shakespeare,1138137646,3.5,1089386983.0,Richard III (1995),Drama|War
474,43,England,1138137640,3.5,1081177921.0,Restoration (1995),Drama
474,45,Journalism,1137206826,4.0,1014924369.0,To Die For (1995),Comedy|Drama|Thriller
474,46,wedding,1137375539,3.0,1081178156.0,How to Make an American Quilt (1995),Drama|Romance
474,47,serial killer,1137206452,4.0,979180247.0,Seven (a.k.a. Se7en) (1995),Mystery|Thriller
474,50,heist,1137206826,4.0,979179872.0,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
474,52,adoption,1137206315,4.0,1004131663.0,Mighty Aphrodite (1995),Comedy|Drama|Romance
474,52,prostitution,1137206371,4.0,1004131663.0,Mighty Aphrodite (1995),Comedy|Drama|Romance
474,58,writing,1138137613,3.5,1126533613.0,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance
474,62,music,1137374957,2.5,1053021366.0,Mr. Holland's Opus (1995),Drama
474,92,Jekyll and Hyde,1138137574,3.5,1087832141.0,Mary Reilly (1996),Drama|Horror|Thriller
474,96,theater,1138137537,3.5,1053020997.0,In the Bleak Midwinter (1995),Comedy|Drama
474,101,crime,1138137460,3.5,1081862489.0,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance
474,104,golf,1137374014,2.0,978576279.0,Happy Gilmore (1996),Comedy
474,107,muppets,1137375573,3.0,1046886514.0,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical
474,110,Scotland,1137180974,3.0,1137180852.0,Braveheart (1995),Action|Drama|War
474,111,assassination,1137206513,4.0,994819405.0,Taxi Driver (1976),Crime|Drama|Thriller
474,116,Holocaust,1138040398,3.5,1053021622.0,Anne Frank Remembered (1995),Documentary
474,122,dating,1137373679,1.0,974669063.0,Boomerang (1992),Comedy|Romance
474,140,journalism,1137375031,2.5,1053021739.0,Up Close and Personal (1996),Drama|Romance
474,150,moon,1137205234,4.5,1100119714.0,Apollo 13 (1995),Adventure|Drama|IMAX
474,150,NASA,1137180977,4.5,1100119714.0,Apollo 13 (1995),Adventure|Drama|IMAX
474,150,space,1137205233,4.5,1100119714.0,Apollo 13 (1995),Adventure|Drama|IMAX
474,153,superhero,1137375453,3.0,1046881303.0,Batman Forever (1995),Action|Adventure|Comedy|Crime
474,160,Michael Crichton,1137373726,1.0,1047055195.0,Congo (1995),Action|Adventure|Mystery|Sci-Fi
474,161,submarine,1138137497,3.5,1053020992.0,Crimson Tide (1995),Drama|Thriller|War
474,162,In Netflix queue,1137202038,3.5,1150143102.0,Crumb (1994),Documentary
474,185,computers,1137375604,3.0,1069686436.0,"Net, The (1995)",Action|Crime|Thriller
474,199,Made me cry,1137203124,4.5,1107193580.0,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance
474,215,generation X,1138040410,3.5,1087158195.0,Before Sunrise (1995),Drama|Romance
474,216,school,1137373675,1.0,1072654034.0,Billy Madison (1995),Comedy
474,222,Ireland,1137181644,4.0,974669033.0,Circle of Friends (1995),Drama|Romance
474,223,generation X,1138137480,3.5,1089386951.0,Clerks (1994),Comedy
474,224,mental illness,1138137516,3.5,1100292192.0,Don Juan DeMarco (1995),Comedy|Drama|Romance
474,224,psychology,1138137516,3.5,1100292192.0,Don Juan DeMarco (1995),Comedy|Drama|Romance
474,230,Stephen King,1138137506,3.5,1100292191.0,Dolores Claiborne (1995),Drama|Thriller
474,232,In Netflix queue,1137201027,4.0,1181348325.0,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance
474,235,movie business,1137181651,4.0,1083589261.0,Ed Wood (1994),Comedy|Drama
474,237,basketball,1138137528,3.5,1053021443.0,Forget Paris (1995),Comedy|Romance
474,237,France,1138137528,3.5,1053021443.0,Forget Paris (1995),Comedy|Romance
474,237,infertility,1138137528,3.5,1053021443.0,Forget Paris (1995),Comedy|Romance
474,246,basketball,1137784780,4.0,1079359162.0,Hoop Dreams (1994),Documentary
474,247,Australia,1137181666,4.0,1054557462.0,Heavenly Creatures (1994),Crime|Drama
474,249,Beethoven,1137181672,4.0,974669033.0,Immortal Beloved (1994),Drama|Romance
474,252,Einstein,1137374021,2.0,1046887638.0,I.Q. (1994),Comedy|Romance
474,257,court,1137375555,3.0,1047043563.0,Just Cause (1995),Mystery|Thriller
474,260,darth vader,1137206494,4.0,975173633.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
474,260,luke skywalker,1137206496,4.0,975173633.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
474,260,space opera,1137206504,4.0,975173633.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
474,261,Louisa May Alcott,1137181688,4.0,979180620.0,Little Women (1994),Drama
474,262,England,1137206203,4.0,979180182.0,"Little Princess, A (1995)",Children|Drama
474,262,Girl Power,1137206203,4.0,979180182.0,"Little Princess, A (1995)",Children|Drama
474,262,India,1137206203,4.0,979180182.0,"Little Princess, A (1995)",Children|Drama
474,272,England,1138137566,3.5,1104518799.0,"Madness of King George, The (1994)",Comedy|Drama
474,272,mental illness,1138137566,3.5,1104518799.0,"Madness of King George, The (1994)",Comedy|Drama
474,277,Christmas,1137374027,2.0,975173058.0,Miracle on 34th Street (1994),Drama
474,279,In Netflix queue,1137202159,,,My Family (1995),Drama
474,280,prison,1137375585,3.0,1004131763.0,Murder in the First (1995),Drama|Thriller
474,282,disability,1137375594,3.0,1060105525.0,Nell (1994),Drama
474,282,twins,1137375594,3.0,1060105525.0,Nell (1994),Drama
474,290,In Netflix queue,1137201907,,,Once Were Warriors (1994),Crime|Drama
474,293,hit men,1138137619,3.5,1079099410.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
474,296,hit men,1137205001,4.0,979179939.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
474,300,TV,1137206376,4.0,979180247.0,Quiz Show (1994),Drama
474,307,Death,1137203087,4.5,1100119745.0,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
474,308,marriage,1137206827,4.0,1054071868.0,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
474,316,time travel,1138137673,3.5,1053021158.0,Stargate (1994),Action|Adventure|Sci-Fi
474,317,Christmas,1137374047,2.0,1046886834.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy
474,318,prison,1137205060,5.0,979179840.0,"Shawshank Redemption, The (1994)",Crime|Drama
474,318,Stephen King,1137181171,5.0,979179840.0,"Shawshank Redemption, The (1994)",Crime|Drama
474,318,wrongful imprisonment,1137205064,5.0,979179840.0,"Shawshank Redemption, The (1994)",Crime|Drama
474,326,In Netflix queue,1137201797,,,To Live (Huozhe) (1994),Drama
474,329,Enterprise,1137206491,4.0,1047054391.0,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
474,337,mental illness,1137206828,4.0,979180118.0,What's Eating Gilbert Grape (1993),Drama
474,338,serial killer,1137375662,3.0,1060106290.0,Virtuosity (1995),Action|Sci-Fi|Thriller
474,339,coma,1138137781,3.5,1089386991.0,While You Were Sleeping (1995),Comedy|Romance
474,342,Australia,1138137593,3.5,1087832621.0,Muriel's Wedding (1994),Comedy
474,342,weddings,1138137593,3.5,1087832621.0,Muriel's Wedding (1994),Comedy
474,345,cross dressing,1138040381,3.5,1053434098.0,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
474,345,men in drag,1138040381,3.5,1053434098.0,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
474,345,remade,1138040381,3.5,1053434098.0,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
474,349,Tom Clancy,1137180961,3.0,974667484.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
474,350,John Grisham,1137375482,3.0,1047043549.0,"Client, The (1994)",Drama|Mystery|Thriller
474,351,interracial romance,1137374008,2.0,1047054878.0,"Corrina, Corrina (1994)",Comedy|Drama|Romance
474,356,shrimp,1137375519,3.0,1100292489.0,Forrest Gump (1994),Comedy|Drama|Romance|War
474,356,Vietnam,1137375519,3.0,1100292489.0,Forrest Gump (1994),Comedy|Drama|Romance|War
474,357,wedding,1137375527,3.0,1136942702.0,Four Weddings and a Funeral (1994),Comedy|Romance
474,361,gambling,1138137551,3.5,1081178028.0,It Could Happen to You (1994),Comedy|Drama|Romance
474,363,Holocaust,1137202123,,,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary
474,363,In Netflix queue,1137202123,,,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary
474,364,Disney,1137180959,4.5,1081177308.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
474,371,journalism,1137375629,3.0,1046887485.0,"Paper, The (1994)",Comedy|Drama
